7.575757575757576801e-01,6.018659068129194045e-01
7.676767676767677351e-01,5.561033999438834696e-01
7.777777777777777901e-01,5.894517070365116185e-01
7.878787878787879562e-01,6.874594451105852100e-01
7.979797979797980112e-01,7.011292413598759765e-01
8.080808080808081773e-01,7.634250887023117382e-01
8.181818181818182323e-01,8.303094855909530780e-01
8.282828282828283983e-01,8.181679329887550089e-01
8.383838383838384534e-01,8.911939866502887053e-01
8.484848484848485084e-01,6.722845307106170010e-01
8.585858585858586745e-01,6.452600916398073538e-01
8.686868686868687295e-01,6.216397777330009422e-01
8.787878787878788955e-01,7.363406293388681245e-01
8.888888888888889506e-01,7.953393669532180521e-01
8.989898989898991166e-01,7.776111311783275859e-01
9.090909090909091717e-01,7.248073063108001479e-01
9.191919191919192267e-01,8.647292213252799620e-01
9.292929292929293927e-01,7.756457629112644137e-01
9.393939393939394478e-01,9.899256069997451890e-01
9.494949494949496138e-01,8.450352706108946732e-01
9.595959595959596689e-01,9.891583592025642302e-01
9.696969696969697239e-01,1.066388416357768154e+00
9.797979797979798899e-01,1.022255965282873769e+00
9.898989898989899450e-01,9.947617242842829999e-01
1.000000000000000000e+00,1.049844223712615987e+00
